INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID30431984,DSSTox_Substance_Id,DTXSID30431984,(4-methyl-2-oxochromen-7-yl) sulfamate,CC1=CC(=O)OC2=C1C=CC(OS(N)(=O)=O)=C2
DTXSID50164121,DSSTox_Substance_Id,DTXSID50164121,YM511 (pharmaceutical),BrC1=CC=C(CN(N2C=NN=C2)C2=CC=C(C=C2)C#N)C=C1
DTXSID4024983,DSSTox_Substance_Id,DTXSID4024983,Cisplatin,N[Pt](N)(Cl)Cl
DTXSID4023416,DSSTox_Substance_Id,DTXSID4023416,Pantoprazole,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=CC(OC(F)F)=C3)=NC=C1
DTXSID3044122,DSSTox_Substance_Id,DTXSID3044122,Rabeprazole,COCCCOC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC=C3)=C1C
DTXSID4040925,DSSTox_Substance_Id,DTXSID4040925,Vasotocin,N/A
DTXSID40883233,DSSTox_Substance_Id,DTXSID40883233,L-Valine,CC(C)[C@H](N)C(O)=O
DTXSID30154863,DSSTox_Substance_Id,DTXSID30154863,ABT-199,CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CN=C4NC=CC4=C3)=C(C=C2)C(=O)NS(=O)(=O)C2=CC(=C(NCC3CCOCC3)C=C2)[N+]([O-])=O)=C(C1)C1=CC=C(Cl)C=C1
DTXSID20206587,DSSTox_Substance_Id,DTXSID20206587,Mk-0686,COC(=O)C1=C(C=CC=C1Cl)C1=CC(F)=C(C=C1)[C@@H](C)NC(=O)C1(CC1)NC(=O)C(F)(F)F
DTXSID30236032,DSSTox_Substance_Id,DTXSID30236032,Fasitibant,CC1=NC2=C(C=CC=C2OCC2=C(Cl)C=CC(=C2Cl)S(=O)(=O)NC2(CCOCC2)C(=O)N2CCN(CC2)C(=O)[C@@H](N)CCC[N+](C)(C)C)C(C)=C1
DTXSID10238711,DSSTox_Substance_Id,DTXSID10238711,PLX-4720,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=C2C=C(Cl)C=N3)=C(F)C=C1
DTXSID40677215,DSSTox_Substance_Id,DTXSID40677215,"6-Cyclopropyl-8-fluoro-2-[2-(hydroxymethyl)-3-(1-methyl-5-{[5-(4-methylpiperazin-1-yl)pyridin-2-yl]amino}-6-oxo-1,6-dihydropyridin-3-yl)phenyl]isoquinolin-1(2H)-one",CN1CCN(CC1)C1=CN=C(NC2=CC(=CN(C)C2=O)C2=C(CO)C(=CC=C2)N2C=CC3=CC(=CC(F)=C3C2=O)C2CC2)C=C1
DTXSID6023313,DSSTox_Substance_Id,DTXSID6023313,Methyclothiazide,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
DTXSID3026647,DSSTox_Substance_Id,DTXSID3026647,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1
DTXSID2020557,DSSTox_Substance_Id,DTXSID2020557,Ellagic acid,OC1=CC2=C3C(OC(=O)C4=CC(O)=C(O)C(OC2=O)=C34)=C1O
DTXSID2021238,DSSTox_Substance_Id,DTXSID2021238,Resorcinol,OC1=CC(O)=CC=C1
DTXSID8074310,DSSTox_Substance_Id,DTXSID8074310,Azide,[N-]=[N+]=[N-]
DTXSID20192395,DSSTox_Substance_Id,DTXSID20192395,"2,6-Dibromosulfanilamide",NC1=C(Br)C=C(C=C1Br)S(N)(=O)=O
DTXSID3045017,DSSTox_Substance_Id,DTXSID3045017,Ditiocarb,CCN(CC)C(S)=S
DTXSID10434312,DSSTox_Substance_Id,DTXSID10434312,"4-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]benzenesulfonamide",NS(=O)(=O)C1=CC=C(NC2=NC(Cl)=NC(Cl)=N2)C=C1
DTXSID20635510,DSSTox_Substance_Id,DTXSID20635510,Sodium trifluoromethanesulfonate,[Na+].[O-]S(=O)(=O)C(F)(F)F
DTXSID70367415,DSSTox_Substance_Id,DTXSID70367415,4-propylbenzenesulfonamide,CCCC1=CC=C(C=C1)S(N)(=O)=O
DTXSID50278752,DSSTox_Substance_Id,DTXSID50278752,4-Ethylbenzenesulfonamide,CCC1=CC=C(C=C1)S(N)(=O)=O
DTXSID60308832,DSSTox_Substance_Id,DTXSID60308832,CHEMBL408619,NS(=O)(=O)C1=CC=C(C=C1)\N=C\C1=CC=CC=C1
DTXSID30381819,DSSTox_Substance_Id,DTXSID30381819,"4-amino-5,6-dichlorobenzene-1,3-disulfonamide",NC1=C(Cl)C(Cl)=C(C=C1S(N)(=O)=O)S(N)(=O)=O
DTXSID2046624,DSSTox_Substance_Id,DTXSID2046624,Nilvadipine,COC(=O)C1=C(NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N
DTXSID0023371,DSSTox_Substance_Id,DTXSID0023371,Nisoldipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C
DTXSID10180160,DSSTox_Substance_Id,DTXSID10180160,Emricasan,C[C@H](NC(=O)C(=O)NC1=CC=CC=C1C(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)COC1=C(F)C(F)=CC(F)=C1F
DTXSID10170263,DSSTox_Substance_Id,DTXSID10170263,Tecalcet hydrochloride,Cl.COC1=CC=CC(=C1)[C@@H](C)NCCCC1=CC=CC=C1Cl
DTXSID0023086,DSSTox_Substance_Id,DTXSID0023086,Fusidic acid,[H][C@@]12C[C@@H](O)[C@@]3([H])[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@]4([H])CC[C@]3(C)[C@@]1(C)C[C@H](OC(C)=O)\C2=C(\CCC=C(C)C)C(O)=O
DTXSID50889327,DSSTox_Substance_Id,DTXSID50889327,Nicotinamide-adenine dinucleotide phosphate,[H][C@]1(O[C@H](COP(O)(=O)OP([O-])(=O)OC[C@H]2O[C@]([H])([C@H](O)[C@@H]2O)[N+]2=CC=CC(=C2)C(N)=O)[C@@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
DTXSID9046738,DSSTox_Substance_Id,DTXSID9046738,Lintitript,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=C(Cl)C=CC=C1
DTXSID40327960,DSSTox_Substance_Id,DTXSID40327960,"6-(Cyclohexylmethoxy)-5-nitrosopyrimidine-2,4-diamine",NC1=NC(N)=C(N=O)C(OCC2CCCCC2)=N1
DTXSID2046414,DSSTox_Substance_Id,DTXSID2046414,Muromonab-CD3,N/A
DTXSID00233876,DSSTox_Substance_Id,DTXSID00233876,ITX-5061 free base,COC1=C(NC(=O)C(=O)C2=CC=C(OCCN3CCOCC3)C3=CC=CC=C23)C=C(C=C1NS(C)(=O)=O)C(C)(C)C
DTXSID7046750,DSSTox_Substance_Id,DTXSID7046750,Hyaluronic acid,N/A
DTXSID30225143,DSSTox_Substance_Id,DTXSID30225143,RO-4584820,COC1=C(C(=O)C2=CN=C(NC3CCN(CC3)S(C)(=O)=O)N=C2N)C(F)=C(F)C=C1
DTXSID00416208,DSSTox_Substance_Id,DTXSID00416208,Cdk4 Inhibitor,BrC1=CC2=C(C=C1)C1=C3C(=O)NC(=O)C3=C3C(NC4=CC=CC=C34)=C1N2
DTXSID70274438,DSSTox_Substance_Id,DTXSID70274438,nu6102,NS(=O)(=O)C1=CC=C(NC2=NC3=C(NC=N3)C(OCC3CCCCC3)=N2)C=C1
DTXSID00274365,DSSTox_Substance_Id,DTXSID00274365,bohemine,CC(C)N1C=NC2=C1N=C(NCCCO)N=C2NCC1=CC=CC=C1
DTXSID0044230,DSSTox_Substance_Id,DTXSID0044230,Oseltamivir phosphate,OP(O)(O)=O.CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
DTXSID3060374,DSSTox_Substance_Id,DTXSID3060374,bis(4-Fluorophenyl) ethanedione,FC1=CC=C(C=C1)C(=O)C(=O)C1=CC=C(F)C=C1
DTXSID00236281,DSSTox_Substance_Id,DTXSID00236281,Ivacaftor,CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C
DTXSID00360737,DSSTox_Substance_Id,DTXSID00360737,ST075396,COC1=C(NC2=NC(=CS2)C2=C(C)N=C(NC(=O)C3=CC=CC=C3)S2)C=C(Cl)C=C1
DTXSID20150238,DSSTox_Substance_Id,DTXSID20150238,7-Hydroxystaurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)N1C3=CC=CC=C3C3=C4[C@@H](O)NC(=O)C4=C4C5=CC=CC=C5N2C4=C13
DTXSID50238417,DSSTox_Substance_Id,DTXSID50238417,Rabusertib,CC1=CN=C(NC(=O)NC2=C(OC[C@@H]3CNCCO3)C=C(C)C(Br)=C2)C=N1
DTXSID40567268,DSSTox_Substance_Id,DTXSID40567268,"5-(4-Butoxy-1,2,5-thiadiazol-3-yl)-1-methyl-1,2,3,6-tetrahydropyridine",CCCCOC1=NSN=C1C1=CCCN(C)C1
DTXSID50184081,DSSTox_Substance_Id,DTXSID50184081,(+)-Muscarine,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O
DTXSID90191870,DSSTox_Substance_Id,DTXSID90191870,Oxotremorine 1,CN(CC#CCN1CCCC1)C(C)=O
DTXSID6023109,DSSTox_Substance_Id,DTXSID6023109,Glycopyrrolate bromide,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1
DTXSID9023415,DSSTox_Substance_Id,DTXSID9023415,Pancuronium bromide,[Br-].[Br-].[H][C@@]1(C[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](OC(C)=O)[C@]([H])(C[C@]4(C)C3CC[C@]2(C)[C@H]1OC(C)=O)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1
DTXSID5048398,DSSTox_Substance_Id,DTXSID5048398,Bethanechol,CC(C[N+](C)(C)C)OC(N)=O
DTXSID4023127,DSSTox_Substance_Id,DTXSID4023127,Homatropine methylbromide,[Br-].C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)C1=CC=CC=C1
DTXSID2023777,DSSTox_Substance_Id,DTXSID2023777,Cevimeline,C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1
DTXSID4023410,DSSTox_Substance_Id,DTXSID4023410,Oxyphencyclimine,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DTXSID2040608,DSSTox_Substance_Id,DTXSID2040608,(-)-Scopolamine methobromide,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1
DTXSID40655290,DSSTox_Substance_Id,DTXSID40655290,VU 0238429,COC1=CC=C(CN2C(=O)C(=O)C3=C2C=CC(OC(F)(F)F)=C3)C=C1
DTXSID9022944,DSSTox_Substance_Id,DTXSID9022944,Metocurine iodide,[I-].[I-].COC1=CC=C2C[C@@H]3C4=C(CC[N+]3(C)C)C=C(OC)C(OC)=C4OC3=CC=C(C[C@H]4C5=C(CC[N+]4(C)C)C=C(OC)C(OC1=C2)=C5)C=C3
DTXSID9045053,DSSTox_Substance_Id,DTXSID9045053,"N,N,N,N',N',N'-Hexamethylhexane-1,6-diaminium",C[N+](C)(C)CCCCCC[N+](C)(C)C
DTXSID6047284,DSSTox_Substance_Id,DTXSID6047284,"(R)-N-(Quinuclidin-3-yl)furo(2,3-C)pyridine-5-carboxamide",O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OC=C2)C=N1
DTXSID20142875,DSSTox_Substance_Id,DTXSID20142875,A-867744,CCC(=O)C1=C(C)N(C(=C1)C1=CC=C(Cl)C=C1)C1=CC=C(C=C1)S(N)(=O)=O
DTXSID00430767,DSSTox_Substance_Id,DTXSID00430767,3-[[(2S)-1-methylpyrrolidin-2-yl]methoxy]pyridine,CN1CCC[C@H]1COC1=CN=CC=C1
DTXSID10176164,DSSTox_Substance_Id,DTXSID10176164,BX-471 free base,C[C@@H]1CN(CC2=CC=C(F)C=C2)CCN1C(=O)COC1=C(NC(N)=O)C=C(Cl)C=C1
DTXSID1047316,DSSTox_Substance_Id,DTXSID1047316,Aplaviroc hydrochloride,Cl.CCCCN1C(=O)[C@H](NC(=O)C11CCN(CC2=CC=C(OC3=CC=C(C=C3)C(O)=O)C=C2)CC1)[C@H](O)C1CCCCC1
DTXSID00187027,DSSTox_Substance_Id,DTXSID00187027,TAK-220,CC(=O)N1CCC(CC1)C(=O)N(CCCN1CCC(CC2=CC=C(C=C2)C(N)=O)CC1)C1=CC(Cl)=C(C)C=C1
DTXSID4037162,DSSTox_Substance_Id,DTXSID4037162,Leukotriene B4,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O
DTXSID7021079,DSSTox_Substance_Id,DTXSID7021079,Oltipraz,CC1=C(SSC1=S)C1=CN=CC=N1
DTXSID0048216,DSSTox_Substance_Id,DTXSID0048216,Folinic acid,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1
DTXSID20466689,DSSTox_Substance_Id,DTXSID20466689,JWH-120,CCCN1C=C(C(=O)C2=CC=C(C)C3=CC=CC=C23)C2=CC=CC=C12
DTXSID60424985,DSSTox_Substance_Id,DTXSID60424985,N-Arachidonoylaminophenol,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NC1=CC=C(O)C=C1
DTXSID60430920,DSSTox_Substance_Id,DTXSID60430920,(Naphthalen-1-yl)[4-(pentyloxy)naphthalen-1-yl]methanone,CCCCCOC1=CC=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=CC=CC=C12
DTXSID20432728,DSSTox_Substance_Id,DTXSID20432728,"(2,3-Dichlorophenyl)[5-methoxy-2-methyl-3-[2-(4-morpholinyl)ethyl]-1H-indol-1-yl]methanone",COC1=CC2=C(C=C1)N(C(=O)C1=C(Cl)C(Cl)=CC=C1)C(C)=C2CCN1CCOCC1
DTXSID10167719,DSSTox_Substance_Id,DTXSID10167719,Iodopravadoline,COC1=CC=C(C=C1)C(=O)C1=C(C)N(CCN2CCOCC2)C2=C1C=CC(I)=C2
DTXSID30408954,DSSTox_Substance_Id,DTXSID30408954,1-NM-PP1,CC(C)(C)N1N=C(CC2=CC=CC3=CC=CC=C23)C2=C(N)N=CN=C12
DTXSID30231502,DSSTox_Substance_Id,DTXSID30231502,Rottlerin,CC(=O)C1=C(O)C(C)=C(O)C(CC2=C(O)C(C(=O)\C=C\C3=CC=CC=C3)=C3OC(C)(C)C=CC3=C2O)=C1O
DTXSID70416119,DSSTox_Substance_Id,DTXSID70416119,DMAT,CN(C)C1=NC2=C(N1)C(Br)=C(Br)C(Br)=C2Br
DTXSID4022317,DSSTox_Substance_Id,DTXSID4022317,Fisetin,OC1=CC2=C(C=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1
DTXSID90432735,DSSTox_Substance_Id,DTXSID90432735,L 006235,CN1CCN(CC1)C1=NC(=CS1)C1=CC=C(C=C1)C(=O)NC1(CCCCC1)C(=O)NCC#N
DTXSID90165192,DSSTox_Substance_Id,DTXSID90165192,Pyrrolidine-1-carbonitrile,N#CN1CCCC1
DTXSID90205860,DSSTox_Substance_Id,DTXSID90205860,Ethoxyresorufin,CCOC1=CC2=C(C=C1)N=C1C=CC(=O)C=C1O2
DTXSID3023396,DSSTox_Substance_Id,DTXSID3023396,Orphenadrine,CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1
DTXSID1021116,DSSTox_Substance_Id,DTXSID1021116,Phenacetin,CCOC1=CC=C(NC(C)=O)C=C1
DTXSID7031797,DSSTox_Substance_Id,DTXSID7031797,Nevirapine,CC1=CC=NC2=C1NC(=O)C1=CC=CN=C1N2C1CC1
DTXSID7022596,DSSTox_Substance_Id,DTXSID7022596,Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
DTXSID20199682,DSSTox_Substance_Id,DTXSID20199682,"Pyridine, 3-(1H-imidazol-4-yl)-",N1C=NC=C1C1=CN=CC=C1
DTXSID90458692,DSSTox_Substance_Id,DTXSID90458692,(5-PYRID-3-YLTHIEN-2-YL)METHYLAMINE,NCC1=CC=C(S1)C1=CN=CC=C1
DTXSID90462916,DSSTox_Substance_Id,DTXSID90462916,"Pyridine, 3-(1-methyl-1H-imidazol-4-yl)-",CN1C=NC(=C1)C1=CN=CC=C1
DTXSID90586500,DSSTox_Substance_Id,DTXSID90586500,3-(2-Methyl-1H-imidazol-1-yl)pyridine,CC1=NC=CN1C1=CN=CC=C1
DTXSID3075048,DSSTox_Substance_Id,DTXSID3075048,"Pyridine, 3-(1-methyl-1H-pyrrol-2-yl)-",CN1C=CC=C1C1=CC=CN=C1
DTXSID00464022,DSSTox_Substance_Id,DTXSID00464022,3-(4-methylthiophen-3-yl)pyridine,CC1=CSC=C1C1=CN=CC=C1
DTXSID20344236,DSSTox_Substance_Id,DTXSID20344236,3-(3-Thienyl)pyridine,S1C=CC(=C1)C1=CN=CC=C1
DTXSID50462275,DSSTox_Substance_Id,DTXSID50462275,N-Methyl-1-[5-(pyridin-3-yl)thiophen-2-yl]methanamine,CNCC1=CC=C(S1)C1=CN=CC=C1
DTXSID90456895,DSSTox_Substance_Id,DTXSID90456895,2-fluoro-5-(3-methylthiophen-2-yl)pyridine,CC1=C(SC=C1)C1=CN=C(F)C=C1
DTXSID8020830,DSSTox_Substance_Id,DTXSID8020830,8-Methoxypsoralen,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
DTXSID20635313,DSSTox_Substance_Id,DTXSID20635313,3-(3-Methylthiophen-2-yl)pyridine,CC1=C(SC=C1)C1=CN=CC=C1
DTXSID90460412,DSSTox_Substance_Id,DTXSID90460412,3-(pyridin-3-yl)prop-2-yn-1-amine,NCC#CC1=CN=CC=C1
DTXSID9046029,DSSTox_Substance_Id,DTXSID9046029,Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1
DTXSID8026064,DSSTox_Substance_Id,DTXSID8026064,Sulfamethoxazole,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
DTXSID50332080,DSSTox_Substance_Id,DTXSID50332080,SB 221284,CSC1=C(C=C2N(CCC2=C1)C(=O)NC1=CN=CC=C1)C(F)(F)F
DTXSID8046456,DSSTox_Substance_Id,DTXSID8046456,Lopinavir,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1
DTXSID00143269,DSSTox_Substance_Id,DTXSID00143269,Cobicistat,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1
DTXSID30547791,DSSTox_Substance_Id,DTXSID30547791,"6-(Pyridin-3-yl)-3,4-dihydroquinolin-2(1H)-one",O=C1CCC2=C(N1)C=CC(=C2)C1=CN=CC=C1
DTXSID70473247,DSSTox_Substance_Id,DTXSID70473247,5a-Androst-3-en-17-one,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@]34C)[C@@H]1CCC2=O
DTXSID90432952,DSSTox_Substance_Id,DTXSID90432952,"1H-Imidazole, 1-(9-phenyl-9H-fluoren-9-yl)-",C1=CN(C=N1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC=CC=C1
DTXSID4020618,DSSTox_Substance_Id,DTXSID4020618,"4-(5,6,7,8-Tetrahydroimidazo(1,5-a)pyridin-5-yl)benzonitrile monohydrochloride",Cl.N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12
DTXSID70466235,DSSTox_Substance_Id,DTXSID70466235,"2H-1-Benzopyran-2-one, 3-(1H-imidazol-1-ylmethyl)-7-methoxy-",COC1=CC2=C(C=C1)C=C(CN1C=CN=C1)C(=O)O2
DTXSID90461328,DSSTox_Substance_Id,DTXSID90461328,"2H-1-Benzopyran-2-one, 4-(1H-imidazol-1-ylmethyl)-7-methoxy-",COC1=CC2=C(C=C1)C(CN1C=CN=C1)=CC(=O)O2
DTXSID70355913,DSSTox_Substance_Id,DTXSID70355913,"2,3-quinolinediol",OC1=CC2=CC=CC=C2NC1=O
DTXSID6020143,DSSTox_Substance_Id,DTXSID6020143,Benzoic acid,OC(=O)C1=CC=CC=C1
DTXSID70381878,DSSTox_Substance_Id,DTXSID70381878,6-chlorobenzo[d]isoxazol-3-ol,ClC1=CC2=C(C=C1)C(=O)NO2
DTXSID2023060,DSSTox_Substance_Id,DTXSID2023060,Fludarabine phosphate,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
DTXSID10231287,DSSTox_Substance_Id,DTXSID10231287,2'-Deoxy-2'-fluoro-2'-c-methylcytidine,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=CC(N)=NC1=O
DTXSID6023440,DSSTox_Substance_Id,DTXSID6023440,Perindopril,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
DTXSID3044914,DSSTox_Substance_Id,DTXSID3044914,"3,5-Dichlorosalicylic acid",OC(=O)C1=C(O)C(Cl)=CC(Cl)=C1
DTXSID10169975,DSSTox_Substance_Id,DTXSID10169975,"Pyrido(2,3-d)pyrimidine-2,4,6-triamine, N6-((2,5-dimethoxyphenyl)methyl)-N6-methyl-",COC1=CC(CN(C)C2=CC3=C(N)N=C(N)N=C3N=C2)=C(OC)C=C1
DTXSID90169933,DSSTox_Substance_Id,DTXSID90169933,"Cyclopentanemethylamine, 1-phenyl-",NCC1(CCCC1)C1=CC=CC=C1
DTXSID8022745,DSSTox_Substance_Id,DTXSID8022745,Carphenazine,CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(CCO)CC2)C=C1
DTXSID4022810,DSSTox_Substance_Id,DTXSID4022810,Chlorprothixene,CN(C)CC\C=C1/C2=CC(Cl)=CC=C2SC2=C1C=CC=C2
DTXSID3045809,DSSTox_Substance_Id,DTXSID3045809,Terguride,CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=C3C2=CC=C4)N(C)C1
DTXSID1023289,DSSTox_Substance_Id,DTXSID1023289,Levomethotrimeprazine,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
DTXSID7048453,DSSTox_Substance_Id,DTXSID7048453,Preclamol,CCCN1CCC[C@H](C1)C1=CC(O)=CC=C1
DTXSID70236379,DSSTox_Substance_Id,DTXSID70236379,3-N-Methylspiperone,CN1CN(C2=CC=CC=C2)C2(CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C1=O
DTXSID30274075,DSSTox_Substance_Id,DTXSID30274075,DL-Lisuride,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC
DTXSID5045128,DSSTox_Substance_Id,DTXSID5045128,Aniracetam,COC1=CC=C(C=C1)C(=O)N1CCCC1=O
DTXSID1043889,DSSTox_Substance_Id,DTXSID1043889,(+)-AJ 76,CCCN[C@@H]1CCC2=C(C=CC=C2OC)[C@@H]1C
DTXSID6045668,DSSTox_Substance_Id,DTXSID6045668,Remoxipride,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
DTXSID60212460,DSSTox_Substance_Id,DTXSID60212460,6-Amino-5-bromouracil,NC1=C(Br)C(=O)NC(=O)N1
DTXSID90473683,DSSTox_Substance_Id,DTXSID90473683,"7H-pyrrolo[2,3-d]pyrimidine-2,4-diol",O=C1NC2=C(C=CN2)C(=O)N1
DTXSID70439828,DSSTox_Substance_Id,DTXSID70439828,Merck SIP Agonist,CC(C)CC1=CC=C(C=C1)C1=NC(=NO1)C1=CC=C(CN2CC(C2)C(O)=O)C=C1
DTXSID80399085,DSSTox_Substance_Id,DTXSID80399085,SEW2871,FC(F)(F)C1=C(C=C(S1)C1=NC(=NO1)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1
DTXSID50168260,DSSTox_Substance_Id,DTXSID50168260,Enrasentan,CCCOC1=CC2=C(C=C1)[C@@H]([C@H]([C@@H]2C1=C(OCCO)C=C(OC)C=C1)C(O)=O)C1=CC2=C(OCO2)C=C1
DTXSID60170955,DSSTox_Substance_Id,DTXSID60170955,Clazosentan,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=NC=C(C)C=C2)N=C(N=C1OCCO)C1=CC(=NC=C1)C1=NNN=N1
DTXSID70162088,DSSTox_Substance_Id,DTXSID70162088,IRL 1620,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)CCC(O)=O)C(C)C)[C@@H](C)CC)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
DTXSID50468712,DSSTox_Substance_Id,DTXSID50468712,EGFR/ErbB-2/ErbB-4 Inhibitor,CC#CC(=O)NC1=NC=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1
DTXSID20209952,DSSTox_Substance_Id,DTXSID20209952,Icotinib,C#CC1=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=CC=C1
DTXSID60274366,DSSTox_Substance_Id,DTXSID60274366,bpiq-i,CN1C=NC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2
DTXSID70430890,DSSTox_Substance_Id,DTXSID70430890,JNJ-10198409,COC1=C(OC)C=C2C(CC3=C2NN=C3NC2=CC(F)=CC=C2)=C1
DTXSID00154855,DSSTox_Substance_Id,DTXSID00154855,Lavendustin A,OC(=O)C1=C(O)C=CC(=C1)N(CC1=CC=CC=C1O)CC1=C(O)C=CC(O)=C1
DTXSID60154856,DSSTox_Substance_Id,DTXSID60154856,"2-Hydroxy-5-(2,5-dihydrobenzyl)aminobenzoic acid",OC(=O)C1=C(O)C=CC(NCC2=C(O)C=CC(O)=C2)=C1
DTXSID40424963,DSSTox_Substance_Id,DTXSID40424963,"4-N-(1-Benzylindazol-5-yl)-6-N,6-N-dimethylpyrido[3,4-d]pyrimidine-4,6-diamine",CN(C)C1=NC=C2N=CN=C(NC3=CC4=C(C=C3)N(CC3=CC=CC=C3)N=C4)C2=C1
DTXSID00429555,DSSTox_Substance_Id,DTXSID00429555,Tpl2 Kinase Inhibitor,FC1=C(Cl)C=C(NC2=C(C=NC3=CN=C(NCC4=CN=CC=C4)C=C23)C#N)C=C1
DTXSID2040810,DSSTox_Substance_Id,DTXSID2040810,alpha1-Antitrypsin,N/A
DTXSID30361651,DSSTox_Substance_Id,DTXSID30361651,"4-[(4Z)-4-[[5-(4,5-dimethyl-2-nitrophenyl)furan-2-yl]methylidene]-3-methyl-5-oxopyrazol-1-yl]benzoic acid",CC1=NN(C(=O)\C1=C/C1=CC=C(O1)C1=C(C=C(C)C(C)=C1)[N+]([O-])=O)C1=CC=C(C=C1)C(O)=O
