INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID30165959,DSSTox_Substance_Id,DTXSID30165959,6-Bromo-2-naphthyl-beta-galactopyranoside,OC[C@H]1O[C@@H](OC2=CC3=C(C=C2)C=C(Br)C=C3)[C@H](O)[C@@H](O)[C@H]1O
DTXSID90418296,DSSTox_Substance_Id,DTXSID90418296,NSC86433,COC1=CC=CC=C1\C=C1/C=CC2=CC=CC=C12
DTXSID60350174,DSSTox_Substance_Id,DTXSID60350174,[2-(Trifluoromethyl)-1H-benzimidazol-1-yl]acetic acid,OC(=O)CN1C2=CC=CC=C2N=C1C(F)(F)F
DTXSID10304389,DSSTox_Substance_Id,DTXSID10304389,"4,4'-[1,4-Dioxane-2,5-diylbis(methylene)]bis(morpholine)",C(C1COC(CN2CCOCC2)CO1)N1CCOCC1
DTXSID60394755,DSSTox_Substance_Id,DTXSID60394755,"ethyl 4-isopropyl-6-methyl-2-oxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate",CCOC(=O)C1=C(C)NC(=O)NC1C(C)C
DTXSID00286781,DSSTox_Substance_Id,DTXSID00286781,"2-(propan-2-yl)-2h-pyrazolo[3,4-d]pyrimidin-4-amine",CC(C)N1C=C2C(=N1)N=CN=C2N
DTXSID00364856,DSSTox_Substance_Id,DTXSID00364856,N-benzyl-2-chloropyrimidin-4-amine,ClC1=NC=CC(NCC2=CC=CC=C2)=N1
DTXSID00279719,DSSTox_Substance_Id,DTXSID00279719,n-(4-methoxyphenyl)piperidine-1-sulfonamide,COC1=CC=C(NS(=O)(=O)N2CCCCC2)C=C1
DTXSID60294206,DSSTox_Substance_Id,DTXSID60294206,MLS002695281,COC1=CC=C(NC2=C(OC)C(=O)C(NC3=CC=C(OC)C=C3)=C(OC)C2=O)C=C1
DTXSID3043736,DSSTox_Substance_Id,DTXSID3043736,Iodophenpropit,[125I]C1=CC=C(CCNC(=N)SCCCC2=CN=CN2)C=C1
DTXSID10311356,DSSTox_Substance_Id,DTXSID10311356,"2-(1,3-thiazol-2-ylcarbamoyl)benzoic acid",OC(=O)C1=CC=CC=C1C(=O)NC1=NC=CS1
DTXSID50390544,DSSTox_Substance_Id,DTXSID50390544,"2,2,6,6-tetramethyl-3-(3-oxo-3-phenylpropyl)piperidin-4-one",CC1(C)CC(=O)C(CCC(=O)C2=CC=CC=C2)C(C)(C)N1
DTXSID90396424,DSSTox_Substance_Id,DTXSID90396424,N-(2-nitrophenyl)pyridin-3-amine,[O-][N+](=O)C1=CC=CC=C1NC1=CN=CC=C1
DTXSID00352218,DSSTox_Substance_Id,DTXSID00352218,"3,5-diethoxybenzoic acid",CCOC1=CC(=CC(OCC)=C1)C(O)=O
DTXSID10293345,DSSTox_Substance_Id,DTXSID10293345,1-methyl-4-prop-2-enoxypyrimidin-2-one,CN1C=CC(OCC=C)=NC1=O
DTXSID0023745,DSSTox_Substance_Id,DTXSID0023745,D-Xylose,OC[C@@H](O)[C@H](O)[C@@H](O)C=O
DTXSID70195139,DSSTox_Substance_Id,DTXSID70195139,"1H-Pyrazole, 3,5-dimethyl-1-(4-pyridinylcarbonyl)-",CC1=NN(C(=O)C2=CC=NC=C2)C(C)=C1
DTXSID30356709,DSSTox_Substance_Id,DTXSID30356709,2-(4-Methoxy-phenyl)-3-pyridin-3-yl-3H-quinazolin-4-one,COC1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)N1C1=CN=CC=C1
DTXSID80353586,DSSTox_Substance_Id,DTXSID80353586,4-N-Phthaloylglyaminomethyl aniline,NC1=CC=C(CN2C(=O)C3=CC=CC=C3C2=O)C=C1
DTXSID70191318,DSSTox_Substance_Id,DTXSID70191318,"1,2-Bis(phthalamido)benzene",O=C1N(C(=O)C2=CC=CC=C12)C1=CC=CC=C1N1C(=O)C2=CC=CC=C2C1=O
DTXSID90351154,DSSTox_Substance_Id,DTXSID90351154,"2-(4-Aminophenyl)-1H-benzo[de]isoquinoline-1,3(2H)-dione",NC1=CC=C(C=C1)N1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O
DTXSID40375148,DSSTox_Substance_Id,DTXSID40375148,3-N-Phthaloylglyaminomethyl aniline,NC1=CC=CC(CN2C(=O)C3=CC=CC=C3C2=O)=C1
DTXSID30166608,DSSTox_Substance_Id,DTXSID30166608,N-(4-Biphenylyl)phthalic acid imide,O=C1N(C(=O)C2=CC=CC=C12)C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID50860297,DSSTox_Substance_Id,DTXSID50860297,Epirubicin hydrochloride,Cl.[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(=O)CO)O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
DTXSID20514154,DSSTox_Substance_Id,DTXSID20514154,4-(5-Fluoro-3-phenyl-1H-indol-2-yl)benzene-1-sulfonamide,NS(=O)(=O)C1=CC=C(C=C1)C1=C(C2=C(N1)C=CC(F)=C2)C1=CC=CC=C1
DTXSID00438748,DSSTox_Substance_Id,DTXSID00438748,4-[3-(4-chlorophenyl)-1H-indol-2-yl]benzenesulfonamide,NS(=O)(=O)C1=CC=C(C=C1)C1=C(C2=CC=CC=C2N1)C1=CC=C(Cl)C=C1
DTXSID60349785,DSSTox_Substance_Id,DTXSID60349785,N-(benzylcarbamoyl)benzamide,O=C(NCC1=CC=CC=C1)NC(=O)C1=CC=CC=C1
DTXSID70363210,DSSTox_Substance_Id,DTXSID70363210,N-(8-quinolinyl)thiourea,NC(=S)NC1=CC=CC2=C1N=CC=C2
DTXSID80350454,DSSTox_Substance_Id,DTXSID80350454,1-methyl-3-(4-methylphenyl)thiourea,CNC(=S)NC1=CC=C(C)C=C1
DTXSID60345464,DSSTox_Substance_Id,DTXSID60345464,"9-Methyl-4,5-dihydro[1,2,5]oxadiazolo[3,4-f]cinnoline",CC1=CN=NC2=C1C1=NON=C1CC2
DTXSID30359033,DSSTox_Substance_Id,DTXSID30359033,4-ethyl-7-methyl-5-(2-oxopropoxy)-2H-chromen-2-one,CCC1=CC(=O)OC2=C1C(OCC(C)=O)=CC(C)=C2
DTXSID50647762,DSSTox_Substance_Id,DTXSID50647762,Diethyl (3-methyl-2-oxobut-3-en-1-yl)phosphonate,CCOP(=O)(CC(=O)C(C)=C)OCC
DTXSID00349502,DSSTox_Substance_Id,DTXSID00349502,Piperazin-1-yl-acetic acid,OC(=O)CN1CCNCC1
DTXSID60346734,DSSTox_Substance_Id,DTXSID60346734,9-Methyl-9H-carbazole-3-carboxylic acid,CN1C2=CC=CC=C2C2=C1C=CC(=C2)C(O)=O
DTXSID20295517,DSSTox_Substance_Id,DTXSID20295517,8-chloroquinolin-4-ol,ClC1=CC=CC2=C1NC=CC2=O
DTXSID6047238,DSSTox_Substance_Id,DTXSID6047238,3-Butyl-1-methyl-1H-imidazol-3-ium,CCCC[N+]1=CN(C)C=C1
DTXSID80354391,DSSTox_Substance_Id,DTXSID80354391,N-(tert-butyl)isonicotinamide,CC(C)(C)NC(=O)C1=CC=NC=C1
DTXSID60343187,DSSTox_Substance_Id,DTXSID60343187,2-(Methylsulfinyl)phenol,CS(=O)C1=CC=CC=C1O
DTXSID50182421,DSSTox_Substance_Id,DTXSID50182421,5-Benzylsulphonyl-o-anisidine,COC1=C(N)C=C(C=C1)S(=O)(=O)CC1=CC=CC=C1
DTXSID40377586,DSSTox_Substance_Id,DTXSID40377586,N-(2-pyridinyl)-N'-(3-pyridinyl)thiourea,S=C(NC1=CN=CC=C1)NC1=CC=CC=N1
DTXSID90180320,DSSTox_Substance_Id,DTXSID90180320,BAY-41-2272,NC1=NC(=NC=C1C1CC1)C1=NN(CC2=CC=CC=C2F)C2=C1C=CC=N2
DTXSID70349473,DSSTox_Substance_Id,DTXSID70349473,3-[(1-Phenyl-1H-tetrazol-5-yl)sulfanyl]propanoic acid,OC(=O)CCSC1=NN=NN1C1=CC=CC=C1
DTXSID70311019,DSSTox_Substance_Id,DTXSID70311019,"3-(2,3-Dimethoxyphenyl)propanoic acid",COC1=CC=CC(CCC(O)=O)=C1OC
DTXSID10164980,DSSTox_Substance_Id,DTXSID10164980,3-Benzoylindole,O=C(C1=CNC2=CC=CC=C12)C1=CC=CC=C1
DTXSID70391639,DSSTox_Substance_Id,DTXSID70391639,Methyl 4-methyl-2-(methylsulfanyl)pyrimidine-5-carboxylate,COC(=O)C1=CN=C(SC)N=C1C
DTXSID30352428,DSSTox_Substance_Id,DTXSID30352428,"2,5-bis(tert-butylsulfonyl)thiophene",CC(C)(C)S(=O)(=O)C1=CC=C(S1)S(=O)(=O)C(C)(C)C
DTXSID9047209,DSSTox_Substance_Id,DTXSID9047209,"N,N-Dimethyl-1,2,3-trithian-5-amine",CN(C)C1CSSSC1
DTXSID90276232,DSSTox_Substance_Id,DTXSID90276232,Piscidein,OC(C(O)=O)C(O)(CC1=CC=C(O)C=C1)C(O)=O
DTXSID70324907,DSSTox_Substance_Id,DTXSID70324907,2-(4-propylphenoxy)acetic acid,CCCC1=CC=C(OCC(O)=O)C=C1
DTXSID5041774,DSSTox_Substance_Id,DTXSID5041774,Chlorindanol,OC1=CC=C(Cl)C2=C1CCC2
DTXSID5046728,DSSTox_Substance_Id,DTXSID5046728,Mitiglinide calcium dihydrate,O.O.[Ca++].[O-]C(=O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)CC1=CC=CC=C1.[O-]C(=O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)CC1=CC=CC=C1
DTXSID20351349,DSSTox_Substance_Id,DTXSID20351349,1-(4-bromophenyl)-3-methylthiourea,CNC(=S)NC1=CC=C(Br)C=C1
DTXSID40211239,DSSTox_Substance_Id,DTXSID40211239,"Urea, 2-thio-1-p-tolyl-",CC1=CC=C(NC(N)=S)C=C1
DTXSID10333230,DSSTox_Substance_Id,DTXSID10333230,N-[4-(6-benzamido-1H-benzimidazol-2-yl)phenyl]benzamide,O=C(NC1=CC=C(C=C1)C1=NC2=C(N1)C=C(NC(=O)C1=CC=CC=C1)C=C2)C1=CC=CC=C1
DTXSID60355205,DSSTox_Substance_Id,DTXSID60355205,STK125549,FC1=CC=C(C=C1)C1=CSC(NC2=CC=C(Cl)C=C2)=N1
DTXSID60197021,DSSTox_Substance_Id,DTXSID60197021,"2,3-Dihydro-1H-naphtho[2,1-b]pyran-1-one",O=C1CCOC2=C1C1=CC=CC=C1C=C2
DTXSID4045341,DSSTox_Substance_Id,DTXSID4045341,Meprylcaine hydrochloride,Cl.CCCNC(C)(C)COC(=O)C1=CC=CC=C1
DTXSID40312230,DSSTox_Substance_Id,DTXSID40312230,MLS003115316,COC1=CC2=C(C=C1)C1=CC(=O)CC1(C)CC2
DTXSID20316397,DSSTox_Substance_Id,DTXSID20316397,2-(2-Nitroimidazol-1-yl)acetic acid,OC(=O)CN1C=CN=C1[N+]([O-])=O
DTXSID10202750,DSSTox_Substance_Id,DTXSID10202750,p-Propoxybenzoic acid,CCCOC1=CC=C(C=C1)C(O)=O
DTXSID20277318,DSSTox_Substance_Id,DTXSID20277318,MLS002637580,CN(C)C1=NC2=C(C=NN2C)C(=N1)N(C)C
DTXSID80190135,DSSTox_Substance_Id,DTXSID80190135,"Benzyl 2,4-dihydroxyphenyl ketone",OC1=CC(O)=C(C=C1)C(=O)CC1=CC=CC=C1
DTXSID20324154,DSSTox_Substance_Id,DTXSID20324154,2-(4-nitrophenyl)-2-phenylacetonitrile,[O-][N+](=O)C1=CC=C(C=C1)C(C#N)C1=CC=CC=C1
DTXSID50398464,DSSTox_Substance_Id,DTXSID50398464,MLS003115515,BrCC1CN2C(O1)=C(C(=O)NC2=S)C1=CC=CC=C1
DTXSID40288284,DSSTox_Substance_Id,DTXSID40288284,MLS002667719,CCOC(=O)C1C(C(=O)OCC)C(=O)C(=O)N1C1CCCCC1
DTXSID40164478,DSSTox_Substance_Id,DTXSID40164478,Dibenzyl malonate,O=C(CC(=O)OCC1=CC=CC=C1)OCC1=CC=CC=C1
DTXSID60191145,DSSTox_Substance_Id,DTXSID60191145,"6,7-Dimethoxy-2-naphthoic acid",COC1=C(OC)C=C2C=C(C=CC2=C1)C(O)=O
DTXSID30285000,DSSTox_Substance_Id,DTXSID30285000,MLS002608200,NC1=CC(SCC2=CC=C(C=C2)[N+]([O-])=O)=NC=N1
DTXSID20184492,DSSTox_Substance_Id,DTXSID20184492,4-(1-Naphthyl)-3-thiophenecarboxylic acid,OC(=O)C1=CSC=C1C1=CC=CC2=CC=CC=C12
DTXSID30319374,DSSTox_Substance_Id,DTXSID30319374,MLS003171035,CSC1=NC2=CC=NN2C(N)=N1
DTXSID60322013,DSSTox_Substance_Id,DTXSID60322013,MLS003171480,CC(C1CCCCC1)(C(O)=O)C1(O)CCCCC1
DTXSID8062440,DSSTox_Substance_Id,DTXSID8062440,"1H-Imidazole, 1-acetyl-",CC(=O)N1C=CN=C1
DTXSID60324259,DSSTox_Substance_Id,DTXSID60324259,MLS003171585,O=C(NC1=CC=CC2=CC=CC=C12)C1=CC=CO1
DTXSID8059683,DSSTox_Substance_Id,DTXSID8059683,Potassium 4-aminobenzoate,[K+].NC1=CC=C(C=C1)C([O-])=O
DTXSID10185771,DSSTox_Substance_Id,DTXSID10185771,2-(2-Thienylmethyl)-3-thiophenecarboxylic acid,OC(=O)C1=C(CC2=CC=CS2)SC=C1
DTXSID20319363,DSSTox_Substance_Id,DTXSID20319363,MLS003171023,OC1=CC(=O)CC2(CCCCC2)C1
DTXSID90300001,DSSTox_Substance_Id,DTXSID90300001,MLS002920228,CC1=CC=C(C=C1)S(=O)(=O)N1CCC(=O)C2=CC=CC=C12
DTXSID00178293,DSSTox_Substance_Id,DTXSID00178293,Thianthrene 5-oxide,O=S1C2=CC=CC=C2SC2=CC=CC=C12
DTXSID80210403,DSSTox_Substance_Id,DTXSID80210403,5-Nitroindole,[O-][N+](=O)C1=CC2=C(NC=C2)C=C1
DTXSID40170231,DSSTox_Substance_Id,DTXSID40170231,"Spiro(1,3-diazatricyclo(3.3.1.1(sup 3,7))decane-2,4'-(4H)pyran)-6-one, tetrahydro-2',2',5,7-tetramethyl-",CC1(C)CC2(CCO1)N1CC3(C)CN2CC(C)(C1)C3=O
DTXSID20345905,DSSTox_Substance_Id,DTXSID20345905,"ethyl 4-hydroxy-6,8-dimethylquinoline-3-carboxylate",CCOC(=O)C1=CNC2=C(C)C=C(C)C=C2C1=O
DTXSID20228860,DSSTox_Substance_Id,DTXSID20228860,Piribedil hydrochloride,Cl.C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(OCO2)C=C1
DTXSID80368493,DSSTox_Substance_Id,DTXSID80368493,4-(1H-benzimidazol-2-ylthio)aniline,NC1=CC=C(SC2=NC3=CC=CC=C3N2)C=C1
DTXSID70309254,DSSTox_Substance_Id,DTXSID70309254,MLS003115073,OC(=O)C1(CCC2(CCCCC2)CC1)C(O)=O
DTXSID50164388,DSSTox_Substance_Id,DTXSID50164388,4-Butoxybenzoic acid,CCCCOC1=CC=C(C=C1)C(O)=O
DTXSID40349440,DSSTox_Substance_Id,DTXSID40349440,5-[2-(trifluoromethyl)phenyl]furan-2-carboxylic acid,OC(=O)C1=CC=C(O1)C1=CC=CC=C1C(F)(F)F
DTXSID60300513,DSSTox_Substance_Id,DTXSID60300513,MLS002920399,O=C(NC1=CC=C2CCC3=C2C1=CC=C3)C1=CC=CC=C1
DTXSID40314219,DSSTox_Substance_Id,DTXSID40314219,MLS003115526,NC1=NC2=C(N=CN2C2OC(CO)C(O)C2O)C(=N1)N1CCCCC1
DTXSID40352297,DSSTox_Substance_Id,DTXSID40352297,"(3,5-dimethyl-4-nitro-1H-pyrazol-1-yl)acetic acid",CC1=NN(CC(O)=O)C(C)=C1[N+]([O-])=O
DTXSID40170296,DSSTox_Substance_Id,DTXSID40170296,"Benzene, 1,1'-sulfinylbis(4-methyl- (9CI)",CC1=CC=C(C=C1)S(=O)C1=CC=C(C)C=C1
DTXSID80319566,DSSTox_Substance_Id,DTXSID80319566,MLS003171050,CCOC(=O)C1=CSC(=N1)C1=CC=C(COC(=O)C2=CC=CC=C2)O1
DTXSID60343460,DSSTox_Substance_Id,DTXSID60343460,N-Benzyl-2-(4-methyl-1-oxo-1H-phthalazin-2-yl)-acetamide,CC1=NN(CC(=O)NCC2=CC=CC=C2)C(=O)C2=CC=CC=C12
DTXSID30300308,DSSTox_Substance_Id,DTXSID30300308,2-[1-(2-NAPHTHYL)ETHYL]BENZOIC ACID,CC(C1=CC2=CC=CC=C2C=C1)C1=CC=CC=C1C(O)=O
DTXSID30317638,DSSTox_Substance_Id,DTXSID30317638,MLS003115984,CC(=O)OC1=C2CCCC3=C2C(=CC=C3)C(=O)N1
DTXSID60291114,DSSTox_Substance_Id,DTXSID60291114,MLS002693849,[H]C12CC([H])(C=C1)C1C2C(=O)N(C1=O)C1=NC=C(S1)[N+]([O-])=O
DTXSID10153778,DSSTox_Substance_Id,DTXSID10153778,Etiocholanedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])CC(=O)CC[C@]12C
DTXSID70183576,DSSTox_Substance_Id,DTXSID70183576,"3-(4-Methoxyphenyl)-5,5-dimethyl-cyclohex-2-en-1-one",COC1=CC=C(C=C1)C1=CC(=O)CC(C)(C)C1
DTXSID3045485,DSSTox_Substance_Id,DTXSID3045485,Meptazinol hydrochloride,Cl.CCC1(CCCCN(C)C1)C1=CC=CC(O)=C1
DTXSID9064267,DSSTox_Substance_Id,DTXSID9064267,"Benzamide, N-(4-amino-5-chloro-2-methoxyphenyl)-",COC1=C(NC(=O)C2=CC=CC=C2)C=C(Cl)C(N)=C1
DTXSID0060721,DSSTox_Substance_Id,DTXSID0060721,N-Phenylpropanamide,CCC(=O)NC1=CC=CC=C1
DTXSID1058137,DSSTox_Substance_Id,DTXSID1058137,Flamprop,CC(N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(F)C=C1)C(O)=O
DTXSID00297514,DSSTox_Substance_Id,DTXSID00297514,MLS002706648,CC1(CC11C2=CC=CC=C2C2=CC=CC=C12)C(O)=O
DTXSID40217670,DSSTox_Substance_Id,DTXSID40217670,N-Acetylhistamine,CC(=O)NCCC1=CN=CN1
DTXSID40179547,DSSTox_Substance_Id,DTXSID40179547,"7H-Benzocyclohepten-7-one, 6,8-dimethyl-",CC1=CC2=CC=CC=C2C=C(C)C1=O
DTXSID30275168,DSSTox_Substance_Id,DTXSID30275168,"4,6-diethoxy-N-phenyl-1,3,5-triazin-2-amine",CCOC1=NC(OCC)=NC(NC2=CC=CC=C2)=N1
DTXSID20354592,DSSTox_Substance_Id,DTXSID20354592,"5-(2,4-Dichlorophenyl)-2-furoic acid",OC(=O)C1=CC=C(O1)C1=C(Cl)C=C(Cl)C=C1
DTXSID90173530,DSSTox_Substance_Id,DTXSID90173530,"4-Pyrimidinol, 6-methyl-2-morpholino-",CC1=CC(=O)N=C(N1)N1CCOCC1
DTXSID40199164,DSSTox_Substance_Id,DTXSID40199164,"4-Piperidinol, 4-benzyl-",OC1(CC2=CC=CC=C2)CCNCC1
DTXSID1045376,DSSTox_Substance_Id,DTXSID1045376,Moroxidine hydrochloride,Cl.NC(=N)NC(=N)N1CCOCC1
DTXSID80385620,DSSTox_Substance_Id,DTXSID80385620,"1-(4-fluorophenyl)-3-[4-(2-methoxyphenyl)piperazin-1-yl]pyrrolidine-2,5-dione",COC1=CC=CC=C1N1CCN(CC1)C1CC(=O)N(C1=O)C1=CC=C(F)C=C1
DTXSID50168881,DSSTox_Substance_Id,DTXSID50168881,"4-(2,5-Dihydro-2,5-dioxo-1H-pyrrol-1-yl)benzoic acid",OC(=O)C1=CC=C(C=C1)N1C(=O)C=CC1=O
DTXSID80166239,DSSTox_Substance_Id,DTXSID80166239,MK 996,CCC1=NC2=C(N=C(C)C=C2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1S(=O)(=O)NC(=O)C1=CC=CC=C1
DTXSID60383907,DSSTox_Substance_Id,DTXSID60383907,2-(4-chlorophenyl)-1H-indole-3-carbaldehyde,ClC1=CC=C(C=C1)C1=C(C=O)C2=CC=CC=C2N1
DTXSID90576461,DSSTox_Substance_Id,DTXSID90576461,2-Acetamido-N-methylprop-2-enamide,CNC(=O)C(=C)NC(C)=O
DTXSID20172334,DSSTox_Substance_Id,DTXSID20172334,Danshenol A,C[C@H]1COC2=C1C(=O)[C@](O)(CC(C)=O)C1=C2C=CC2=C(C)C=CC=C12
DTXSID80172335,DSSTox_Substance_Id,DTXSID80172335,Danshenol B,C[C@H]1COC2=C1C(=O)[C@](O)(CC(C)=O)C1=C2C=CC2=C1CCCC2(C)C
DTXSID40456209,DSSTox_Substance_Id,DTXSID40456209,AGN-PC-0NGC64,CC(=O)NC(=C)C(=O)NCC1=CC=CC=C1
DTXSID80347026,DSSTox_Substance_Id,DTXSID80347026,2-(4-Fluorophenyl)-1H-indole-3-carbaldehyde,FC1=CC=C(C=C1)C1=C(C=O)C2=CC=CC=C2N1
DTXSID30228836,DSSTox_Substance_Id,DTXSID30228836,2-(4-Fluorophenyl)indole,FC1=CC=C(C=C1)C1=CC2=CC=CC=C2N1
DTXSID00580594,DSSTox_Substance_Id,DTXSID00580594,2-(4-Chloro-3-nitrophenyl)-1H-indole,[O-][N+](=O)C1=C(Cl)C=CC(=C1)C1=CC2=CC=CC=C2N1
DTXSID80845759,DSSTox_Substance_Id,DTXSID80845759,2-(4-Aminophenyl)-1H-indole-3-carbaldehyde,NC1=CC=C(C=C1)C1=C(C=O)C2=CC=CC=C2N1
DTXSID20653178,DSSTox_Substance_Id,DTXSID20653178,"2-(3,4-Dichlorophenyl)-1H-indole",ClC1=C(Cl)C=C(C=C1)C1=CC2=CC=CC=C2N1
DTXSID20845758,DSSTox_Substance_Id,DTXSID20845758,2-(4-Chloro-3-nitrophenyl)-1H-indole-3-carbaldehyde,[O-][N+](=O)C1=C(Cl)C=CC(=C1)C1=C(C=O)C2=CC=CC=C2N1
DTXSID40346575,DSSTox_Substance_Id,DTXSID40346575,2-Phenyl-1H-indole-3-carbaldehyde,O=CC1=C(NC2=CC=CC=C12)C1=CC=CC=C1
DTXSID10222397,DSSTox_Substance_Id,DTXSID10222397,Changrolin,OC1=C(CN2CCCC2)C=C(NC2=NC=NC3=CC=CC=C23)C=C1CN1CCCC1
DTXSID60389848,DSSTox_Substance_Id,DTXSID60389848,3-Phenylpyrrolidine,C1CC(CN1)C1=CC=CC=C1
DTXSID30633305,DSSTox_Substance_Id,DTXSID30633305,"5,7-Dichloro-3-hydroxyquinolin-2(1H)-one",OC1=CC2=C(NC1=O)C=C(Cl)C=C2Cl
DTXSID30306103,DSSTox_Substance_Id,DTXSID30306103,"ETHYL 3-HYDROXY-2-OXO-1,2-DIHYDROQUINOLINE-4-CARBOXYLATE",CCOC(=O)C1=C(O)C(=O)NC2=CC=CC=C12
DTXSID00437953,DSSTox_Substance_Id,DTXSID00437953,"(3R,4R)-3-amino-1-hydroxy-4-methylpyrrolidin-2-one",C[C@@H]1CN(O)C(=O)[C@@H]1N
DTXSID20440545,DSSTox_Substance_Id,DTXSID20440545,Agelongine,[O-]C(=O)C1=C[N+](CCOC(=O)C2=CC(Br)=CN2)=CC=C1
DTXSID90440133,DSSTox_Substance_Id,DTXSID90440133,4-(furan-2-yl)-6-(furan-3-yl)-2-(4-methylpiperazin-1-yl)pyrimidine,CN1CCN(CC1)C1=NC(=CC(=N1)C1=CC=CO1)C1=COC=C1
DTXSID80438281,DSSTox_Substance_Id,DTXSID80438281,2-(4-methylpiperazin-1-yl)-4-phenylpyrimidine,CN1CCN(CC1)C1=NC=CC(=N1)C1=CC=CC=C1
DTXSID50622690,DSSTox_Substance_Id,DTXSID50622690,"6,7-Dimethoxy-4-(2-methoxyphenoxy)quinoline",COC1=CC=CC=C1OC1=C2C=C(OC)C(OC)=CC2=NC=C1
DTXSID5046194,DSSTox_Substance_Id,DTXSID5046194,Pimeclone,O=C1CCCCC1CN1CCCCC1
DTXSID1046475,DSSTox_Substance_Id,DTXSID1046475,Trocimine,COC1=CC(=CC(OC)=C1OC)C(=O)N1CCCCCCC1
DTXSID7046883,DSSTox_Substance_Id,DTXSID7046883,Decanohydroxamic acid,CCCCCCCCCC(=O)NO
DTXSID6046921,DSSTox_Substance_Id,DTXSID6046921,Aspoxicillin,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)C1=CC=C(O)C=C1
DTXSID1046186,DSSTox_Substance_Id,DTXSID1046186,Azabuperone,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1
DTXSID3046871,DSSTox_Substance_Id,DTXSID3046871,Santonic acid,CC(C(O)=O)C12CCC3(C)C1CC(=O)C(C)C3C2=O
DTXSID5046851,DSSTox_Substance_Id,DTXSID5046851,Decoquinate,CCCCCCCCCCOC1=CC2=C(C=C1OCC)N=CC(C(=O)OCC)=C2O
DTXSID3046790,DSSTox_Substance_Id,DTXSID3046790,Propyl salicylate,CCCOC(=O)C1=CC=CC=C1O
DTXSID5046273,DSSTox_Substance_Id,DTXSID5046273,Glycyclamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
DTXSID2046252,DSSTox_Substance_Id,DTXSID2046252,Pyrathiazine,C(CN1C2=CC=CC=C2SC2=CC=CC=C12)N1CCCC1
DTXSID4046608,DSSTox_Substance_Id,DTXSID4046608,Oxeladin citrate,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1
DTXSID8046585,DSSTox_Substance_Id,DTXSID8046585,"1,3-Bis(4-carboxyphenoxy)propane",OC(=O)C1=CC=C(OCCCOC2=CC=C(C=C2)C(O)=O)C=C1
DTXSID1048336,DSSTox_Substance_Id,DTXSID1048336,Eprazinone,CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1
DTXSID7048160,DSSTox_Substance_Id,DTXSID7048160,Hydrocortisone 21-phosphate,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COP(O)(O)=O
DTXSID6046923,DSSTox_Substance_Id,DTXSID6046923,Tretinoin tocoferil,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C2C
DTXSID7046700,DSSTox_Substance_Id,DTXSID7046700,"(3alpha,5beta)-Cholestan-3-ol",[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
DTXSID2046383,DSSTox_Substance_Id,DTXSID2046383,Mecloralurea,CNC(=O)NC(O)C(Cl)(Cl)Cl
DTXSID0046569,DSSTox_Substance_Id,DTXSID0046569,Mepiroxol,OCC1=CC=C[N+]([O-])=C1
DTXSID20158916,DSSTox_Substance_Id,DTXSID20158916,Methylbenactyzium,CC[N+](C)(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID9046281,DSSTox_Substance_Id,DTXSID9046281,Dazmegrel,CC1=C(CN2C=CN=C2)C2=C(C=CC=C2)N1CCC(O)=O
DTXSID7048247,DSSTox_Substance_Id,DTXSID7048247,Trifluomeprazine,CC(CN(C)C)CN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2
