INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID00203115,DSSTox_Substance_Id,DTXSID00203115,4-Ethoxycarbonyl-2-quinolone,CCOC(=O)C1=CC(=O)NC2=CC=CC=C12
DTXSID80277031,DSSTox_Substance_Id,DTXSID80277031,NSC479,O=C1NC(=O)C(CC2=CC=CC=C2)(N1)C1=CN=CC=C1
DTXSID00345660,DSSTox_Substance_Id,DTXSID00345660,"6,7-Dimethoxy-1-(4-nitro-phenyl)-1,2,3,4-tetrahydro-isoquinoline",COC1=C(OC)C=C2C(NCCC2=C1)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID80403898,DSSTox_Substance_Id,DTXSID80403898,"Phosphinic acid, (hydroxyphenylmethyl)(2-phenylethyl)-",OC(C1=CC=CC=C1)P(O)(=O)CCC1=CC=CC=C1
DTXSID70358747,DSSTox_Substance_Id,DTXSID70358747,"Benzamide, N-[2-(4-nitrophenyl)ethyl]-",[O-][N+](=O)C1=CC=C(CCNC(=O)C2=CC=CC=C2)C=C1
DTXSID1043758,DSSTox_Substance_Id,DTXSID1043758,Brillant blue,CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC=CC(=C1)S(O)(=O)=O)C1=C(C=CC=C1)S([O-])(=O)=O
DTXSID00292408,DSSTox_Substance_Id,DTXSID00292408,2-phenyl-1-(pyridin-2-yl)ethanone,O=C(CC1=CC=CC=C1)C1=CC=CC=N1
DTXSID40639873,DSSTox_Substance_Id,DTXSID40639873,"4,7-Dimethyl-1,10-phenanthroline--water (1/1)",O.CC1=C2C=CC3=C(C)C=CN=C3C2=NC=C1
DTXSID00345529,DSSTox_Substance_Id,DTXSID00345529,3-NITRO-2-(PIPERIDIN-1-YL)PYRIDINE,[O-][N+](=O)C1=C(N=CC=C1)N1CCCCC1
DTXSID30372343,DSSTox_Substance_Id,DTXSID30372343,"dimethyl 4-(4-methoxyphenyl)-2,6-dimethylpyridine-3,5-dicarboxylate",COC(=O)C1=C(C2=CC=C(OC)C=C2)C(C(=O)OC)=C(C)N=C1C
DTXSID20287891,DSSTox_Substance_Id,DTXSID20287891,3-(1H-benzotriazol-1-yl)propanenitrile,N#CCCN1N=NC2=CC=CC=C12
DTXSID70377539,DSSTox_Substance_Id,DTXSID70377539,1-(4-Chlorobenzene-1-sulfonyl)proline,OC(=O)C1CCCN1S(=O)(=O)C1=CC=C(Cl)C=C1
DTXSID20295855,DSSTox_Substance_Id,DTXSID20295855,bis(4-acetamidophenyl) carbonate,CC(=O)NC1=CC=C(OC(=O)OC2=CC=C(NC(C)=O)C=C2)C=C1
DTXSID9045847,DSSTox_Substance_Id,DTXSID9045847,Acetarsol,CC(=O)NC1=C(O)C=CC(=C1)[As](O)(O)=O
DTXSID50349471,DSSTox_Substance_Id,DTXSID50349471,2-Benzyl-4-methyl-2H-pyrazol-3-ylamine,CC1=C(N)N(CC2=CC=CC=C2)N=C1
DTXSID2048876,DSSTox_Substance_Id,DTXSID2048876,Etryptamine acetate,CC(O)=O.CCC(N)CC1=CNC2=CC=CC=C12
DTXSID00357420,DSSTox_Substance_Id,DTXSID00357420,"3-Chloro-2-phenyl-imidazo[1,2-a]pyridine",ClC1=C(N=C2C=CC=CN12)C1=CC=CC=C1
DTXSID80350959,DSSTox_Substance_Id,DTXSID80350959,1-phenyl-5-(trifluoromethyl)-1H-pyrazole-4-carboxylic acid,OC(=O)C1=C(N(N=C1)C1=CC=CC=C1)C(F)(F)F
DTXSID90355556,DSSTox_Substance_Id,DTXSID90355556,"2-Benzothiazolecarbothioamide, N-phenyl-",S=C(NC1=CC=CC=C1)C1=NC2=CC=CC=C2S1
DTXSID50872916,DSSTox_Substance_Id,DTXSID50872916,Hydrocortisone 21-octanoate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCCCCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID1059498,DSSTox_Substance_Id,DTXSID1059498,"Benzoic acid, 2,2'-dithiobis-",OC(=O)C1=C(SSC2=C(C=CC=C2)C(O)=O)C=CC=C1
DTXSID80309220,DSSTox_Substance_Id,DTXSID80309220,MLS000756506,CC(=O)NC1=NC(=O)C(CCCOC2=CC=C(C=C2)[N+]([O-])=O)=C(C)N1
DTXSID70283843,DSSTox_Substance_Id,DTXSID70283843,"1-benzyl-3-(2,5-dichlorophenyl)urea",ClC1=CC(NC(=O)NCC2=CC=CC=C2)=C(Cl)C=C1
DTXSID00294644,DSSTox_Substance_Id,DTXSID00294644,N-(oxolan-2-ylmethyl)butan-1-amine,CCCCNCC1CCCO1
DTXSID40275932,DSSTox_Substance_Id,DTXSID40275932,NSC1012,OC(=O)C1=CC=CC=C1NC(C1=CC=CC=C1)C1=C(O)C2=C(C=CC=N2)C=C1
DTXSID70239224,DSSTox_Substance_Id,DTXSID70239224,5-Chloro-2-phenoxyaniline,NC1=C(OC2=CC=CC=C2)C=CC(Cl)=C1
DTXSID50179013,DSSTox_Substance_Id,DTXSID50179013,"4-(2,4-Cyclopentadien-1-ylidenemethyl)-N,N-dimethylaniline",CN(C)C1=CC=C(C=C2C=CC=C2)C=C1
DTXSID80379665,DSSTox_Substance_Id,DTXSID80379665,"4-dodecanoylpiperazine-2,6-dione",CCCCCCCCCCCC(=O)N1CC(=O)NC(=O)C1
DTXSID30286274,DSSTox_Substance_Id,DTXSID30286274,MLS000736591,ClC1=CC(Cl)=C(CSC2=CC=NC(=O)N2)C=C1
DTXSID40285213,DSSTox_Substance_Id,DTXSID40285213,2-[(2-nitrophenyl)carbamoyl]benzoic acid,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=CC=C1[N+]([O-])=O
DTXSID10356409,DSSTox_Substance_Id,DTXSID10356409,4-(Hydrazinecarbonyl)-N-(4-methylphenyl)-1H-imidazole-5-carboxamide,CC1=CC=C(NC(=O)C2=C(N=CN2)C(=O)NN)C=C1
DTXSID9068110,DSSTox_Substance_Id,DTXSID9068110,2-Mercaptonicotinic acid,OC(=O)C1=CC=CNC1=S
DTXSID30362204,DSSTox_Substance_Id,DTXSID30362204,STK156614,OC(=O)C1=CC=C(NC(=O)C2=CC=CC=C2NC(=O)C2=CC=CC=C2Cl)C=C1
DTXSID30498375,DSSTox_Substance_Id,DTXSID30498375,"(3E,3'E)-3,3'-{Propane-1,3-diylbis[oxy(E)methanylylidene]}di(oxolan-2-one)",O=C1OCC\C1=C/OCCCO\C=C1/CCOC1=O
DTXSID90176288,DSSTox_Substance_Id,DTXSID90176288,4-(9H-Fluoren-9-ylidenemethyl)-N-methylaniline,CNC1=CC=C(C=C2C3=CC=CC=C3C3=CC=CC=C23)C=C1
DTXSID20354835,DSSTox_Substance_Id,DTXSID20354835,BAS 01557661,OC(=O)C1=C(N=CN1)C(=O)NC1=CC=C(F)C=C1
DTXSID40208609,DSSTox_Substance_Id,DTXSID40208609,"(1)Benzothieno(2,3-d)pyrimidin-4(1H)-one, 2,3,5,6,7,8-hexahydro-3-ethyl-2-thioxo-",CCN1C(=S)NC2=C(C3=C(CCCC3)S2)C1=O
DTXSID40353880,DSSTox_Substance_Id,DTXSID40353880,"4-ethyl-5-(2-methyl-3-furyl)-4H-1,2,4-triazole-3-thiol",CCN1C(=S)NN=C1C1=C(C)OC=C1
DTXSID6044301,DSSTox_Substance_Id,DTXSID6044301,FD&C Green No. 3 parent,CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S(O)(=O)=O)C1=C(C=C(O)C=C1)S([O-])(=O)=O
DTXSID60177303,DSSTox_Substance_Id,DTXSID60177303,NSC 32774,CCCCOC(=O)C1=CC(=O)NC(=O)N1
DTXSID2046179,DSSTox_Substance_Id,DTXSID2046179,Sulfalene,COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1
DTXSID20419655,DSSTox_Substance_Id,DTXSID20419655,MLS000757173,O=C1C=CC(C=CC1=O)=NNC1=CC=CC=C1
DTXSID20281016,DSSTox_Substance_Id,DTXSID20281016,MLS000737863,NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NC=N1
DTXSID3072290,DSSTox_Substance_Id,DTXSID3072290,[3-(Methylthio)phenyl]thiourea,CSC1=CC=CC(NC(N)=S)=C1
DTXSID10223384,DSSTox_Substance_Id,DTXSID10223384,"N-Allyl-2-(methylthio)(1,3)thiazolo(5,4-d)pyrimidin-7-amine",CSC1=NC2=C(NCC=C)N=CN=C2S1
DTXSID10351358,DSSTox_Substance_Id,DTXSID10351358,N-phenylpiperidine-1-carbothioamide,S=C(NC1=CC=CC=C1)N1CCCCC1
DTXSID00372350,DSSTox_Substance_Id,DTXSID00372350,"4-tert-butyl-2,6-dimethylbenzoic acid",CC1=CC(=CC(C)=C1C(O)=O)C(C)(C)C
DTXSID60294382,DSSTox_Substance_Id,DTXSID60294382,Acetylsolasodine,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC(C)=O)OC11CCC(C)CN1
DTXSID30368408,DSSTox_Substance_Id,DTXSID30368408,"Acetamide, N-methyl-2-[(4-nitrobenzoyl)oxy]-N-phenyl-",CN(C(=O)COC(=O)C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1
DTXSID80357564,DSSTox_Substance_Id,DTXSID80357564,"1-methyl-1,3-dihydro-2H-imidazo[4,5-b]pyridin-2-one",CN1C(=O)NC2=C1C=CC=N2
DTXSID20178816,DSSTox_Substance_Id,DTXSID20178816,N-(Hydroxymethyl)carbazole,OCN1C2=CC=CC=C2C2=CC=CC=C12
DTXSID70362546,DSSTox_Substance_Id,DTXSID70362546,5-bromo-7-methyl-1H-indazole,CC1=CC(Br)=CC2=C1NN=C2
DTXSID70389394,DSSTox_Substance_Id,DTXSID70389394,N'-benzylsulfonyl-4-nitrobenzohydrazide,[O-][N+](=O)C1=CC=C(C=C1)C(=O)NNS(=O)(=O)CC1=CC=CC=C1
DTXSID60163786,DSSTox_Substance_Id,DTXSID60163786,N-(5-Phenyl-2-thienyl)acetamide,CC(=O)NC1=CC=C(S1)C1=CC=CC=C1
DTXSID20297859,DSSTox_Substance_Id,DTXSID20297859,MLS002706808,CC(=O)OC1C=CCC2C1C(=O)C1=C(C2=O)C(OC(C)=O)=CC=C1
DTXSID90371014,DSSTox_Substance_Id,DTXSID90371014,"3-Amino-2-(2,4-difluorophenoxy)pyridine",NC1=C(OC2=C(F)C=C(F)C=C2)N=CC=C1
DTXSID60301560,DSSTox_Substance_Id,DTXSID60301560,3-[(4-methoxyphenyl)carbamoyl]bicyclo[2.2.1]hept-5-ene-2-carboxylic acid,[H]C12CC([H])(C=C1)C(C2C(O)=O)C(=O)NC1=CC=C(OC)C=C1
DTXSID40353901,DSSTox_Substance_Id,DTXSID40353901,(2-Phenyl-quinolin-4-yl)-pyrrolidin-1-yl-methanone,O=C(N1CCCC1)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=C1
DTXSID70351258,DSSTox_Substance_Id,DTXSID70351258,STK008107,CCOC(=O)C1=CC=C(NC2=NC(=NC(C)=C2)C2=CC=CC=C2)C=C1
DTXSID60197127,DSSTox_Substance_Id,DTXSID60197127,4-n-Butylaminobenzoic acid,CCCCNC1=CC=C(C=C1)C(O)=O
DTXSID60397201,DSSTox_Substance_Id,DTXSID60397201,"4,6-Diamino-1-(4-methoxyphenyl)-2-oxo-2,3-dihydro-1H-pyrrolo[2,3-b]pyridine-5-carbonitrile",COC1=CC=C(C=C1)N1C(=O)CC2=C1N=C(N)C(C#N)=C2N
DTXSID70344302,DSSTox_Substance_Id,DTXSID70344302,1-(2-Furoyl)-4-(2-methoxyphenyl)piperazine,COC1=CC=CC=C1N1CCN(CC1)C(=O)C1=CC=CO1
DTXSID90277007,DSSTox_Substance_Id,DTXSID90277007,"(4-hydroxy-3,5-dimethylphenyl)(phenyl)methanone",CC1=CC(=CC(C)=C1O)C(=O)C1=CC=CC=C1
DTXSID00291835,DSSTox_Substance_Id,DTXSID00291835,"ethyl 1,2,3-thiadiazol-4-ylcarbamate",CCOC(=O)NC1=CSN=N1
DTXSID40286982,DSSTox_Substance_Id,DTXSID40286982,1-{[(2-nitrophenyl)amino]methyl}naphthalen-2-ol,OC1=C(CNC2=CC=CC=C2[N+]([O-])=O)C2=CC=CC=C2C=C1
DTXSID50239222,DSSTox_Substance_Id,DTXSID50239222,Thionalide,SCC(=O)NC1=CC2=CC=CC=C2C=C1
DTXSID70291665,DSSTox_Substance_Id,DTXSID70291665,n-(1-naphthyl)benzenesulfonamide,O=S(=O)(NC1=CC=CC2=CC=CC=C12)C1=CC=CC=C1
DTXSID20386116,DSSTox_Substance_Id,DTXSID20386116,AC1MED5B,Cl.CC(CCC1=CC=CC=C1)N(CC=C)CC(O)C1=CC(=CC=C1)[N+]([O-])=O
DTXSID80383843,DSSTox_Substance_Id,DTXSID80383843,"4-(4-Fluorophenyl)-5-[2-(4-hydroxyphenyl)ethyl]-2,4-dihydro-3H-1,2,4-triazole-3-thione",OC1=CC=C(CCC2=NNC(=S)N2C2=CC=C(F)C=C2)C=C1
DTXSID70487763,DSSTox_Substance_Id,DTXSID70487763,2-methyl-1-(2-oxo-2-phenylethyl)pyridinium bromide,[Br-].CC1=CC=CC=[N+]1CC(=O)C1=CC=CC=C1
DTXSID90468756,DSSTox_Substance_Id,DTXSID90468756,"2,3,4,5-Tetrahydro-1H-pyrido[4,3-b]indole hydrochloride",Cl.C1CC2=C(CN1)C1=CC=CC=C1N2
DTXSID00295752,DSSTox_Substance_Id,DTXSID00295752,"4,7-dimethoxy-2,3-dimethyl-1h-indole",COC1=C2NC(C)=C(C)C2=C(OC)C=C1
DTXSID50417523,DSSTox_Substance_Id,DTXSID50417523,7-Hydroxy-3-(2-methoxy-phenyl)-8-morpholin-4-ylmethyl-chromen-4-one,COC1=CC=CC=C1C1=COC2=C(C=CC(O)=C2CN2CCOCC2)C1=O
DTXSID30370162,DSSTox_Substance_Id,DTXSID30370162,"(2,4-Difluorophenyl)thiourea",NC(=S)NC1=C(F)C=C(F)C=C1
DTXSID20222146,DSSTox_Substance_Id,DTXSID20222146,Pyrrolidine-1-valeronitrile,N#CCCCCN1CCCC1
DTXSID20342631,DSSTox_Substance_Id,DTXSID20342631,2-Isobutyl-1H-benzimidazole,CC(C)CC1=NC2=CC=CC=C2N1
DTXSID50319356,DSSTox_Substance_Id,DTXSID50319356,"2,2'-[(4-Methoxyphenyl)methylene]bis(5,5-dimethylcyclohexane-1,3-dione)",COC1=CC=C(C=C1)C(C1C(=O)CC(C)(C)CC1=O)C1C(=O)CC(C)(C)CC1=O
DTXSID40237934,DSSTox_Substance_Id,DTXSID40237934,3-Methyl-6-(methylamino)-2-(methylthio)-5-nitroso-4(3H)-pyrimidinone,CNC1=C(N=O)C(=O)N(C)C(SC)=N1
DTXSID40385121,DSSTox_Substance_Id,DTXSID40385121,AC1MCWDK,[I-].CC[N+]1=C(CC2=CC(OC)=C(OC)C=C2)C2=CC(OC)=C(OC)C=C2C=C1
DTXSID60152731,DSSTox_Substance_Id,DTXSID60152731,N-Acetyltyramine,CC(=O)NCCC1=CC=C(O)C=C1
DTXSID40356437,DSSTox_Substance_Id,DTXSID40356437,"Ethyl 2-amino-4-(propan-2-yl)-1,3-thiazole-5-carboxylate",CCOC(=O)C1=C(N=C(N)S1)C(C)C
DTXSID70352447,DSSTox_Substance_Id,DTXSID70352447,"4-Ethyl-5-(4-nitrophenyl)-2,4-dihydro-3H-1,2,4-triazole-3-thione",CCN1C(=S)NN=C1C1=CC=C(C=C1)[N+]([O-])=O
DTXSID70346063,DSSTox_Substance_Id,DTXSID70346063,"4-chlorobenzofuro[3,2-d]pyrimidine",ClC1=NC=NC2=C1OC1=CC=CC=C21
DTXSID00336275,DSSTox_Substance_Id,DTXSID00336275,"Benzamide, N-(1-naphthyl)-4-methyl-",CC1=CC=C(C=C1)C(=O)NC1=CC=CC2=CC=CC=C12
DTXSID10420795,DSSTox_Substance_Id,DTXSID10420795,"5-[(2-nitroanilino)methylidene]-1,3-diazinane-2,4,6-trione",[O-][N+](=O)C1=CC=CC=C1NC=C1C(=O)NC(=O)NC1=O
DTXSID90426098,DSSTox_Substance_Id,DTXSID90426098,"2-Anilino-4-oxo-4,5-dihydrofuran-3-carboxylic acid",OC(=O)C1=C(NC2=CC=CC=C2)OCC1=O
DTXSID30281082,DSSTox_Substance_Id,DTXSID30281082,"N,4-di(propan-2-yl)benzamide",CC(C)NC(=O)C1=CC=C(C=C1)C(C)C
DTXSID70354284,DSSTox_Substance_Id,DTXSID70354284,4-Piperidin-1-ylmethyl-thiazol-2-ylamine,NC1=NC(CN2CCCCC2)=CS1
DTXSID4057639,DSSTox_Substance_Id,DTXSID4057639,Odiparcil,CC1=CC(=O)OC2=CC(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)=CC=C12
DTXSID20408968,DSSTox_Substance_Id,DTXSID20408968,"1H-1,2,4-Triazole, 3-[[(2,2-dichlorocyclopropyl)methyl]thio]-",ClC1(Cl)CC1CSC1=NC=NN1
DTXSID10309733,DSSTox_Substance_Id,DTXSID10309733,"2-(3,4-Dimethoxyphenyl)-1H-indene-1,3(2H)-dione",COC1=C(OC)C=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O
DTXSID10155277,DSSTox_Substance_Id,DTXSID10155277,Efegatran sulfate,OS(O)(=O)=O.CN[C@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C=O
DTXSID6047313,DSSTox_Substance_Id,DTXSID6047313,GW473178E methyl benzene sulphonic acid,CC1=CC=C(C=C1)S(O)(=O)=O.CCN(C(C)C)C(=O)C1=CC(OC[C@H](C)NC2=CC=NC=C2)=CC(C)=C1
DTXSID60873338,DSSTox_Substance_Id,DTXSID60873338,Napsagatran,NC(=N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C(=O)N(CC(O)=O)C2CC2)C1
DTXSID20364212,DSSTox_Substance_Id,DTXSID20364212,"2-ethylthieno[2,3-d]pyrimidin-4-ol",CCC1=NC2=C(C=CS2)C(=O)N1
DTXSID70356506,DSSTox_Substance_Id,DTXSID70356506,STK001651,O=C(N1CCOCC1)C1=CC2=CC=CC=C2N1
DTXSID80327989,DSSTox_Substance_Id,DTXSID80327989,"1-Methyl-4-phenyl-[1,2,4]triazolo[4,3-a]quinoxaline",CC1=NN=C2N1C1=CC=CC=C1N=C2C1=CC=CC=C1
DTXSID20236248,DSSTox_Substance_Id,DTXSID20236248,Dabigatran etexilate mesylate,CS(O)(=O)=O.CCCCCCOC(=O)\N=C(/N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=CC=CC=N3)N2C)C=C1
DTXSID40349602,DSSTox_Substance_Id,DTXSID40349602,"5-Methyl-4,5,6,7-tetrahydro-2H-indazole-3-carboxylic acid",CC1CCC2=C(C1)C(=NN2)C(O)=O
DTXSID70287508,DSSTox_Substance_Id,DTXSID70287508,"3-(1,3-benzothiazol-2-yl)phenol",OC1=CC=CC(=C1)C1=NC2=CC=CC=C2S1
DTXSID50387717,DSSTox_Substance_Id,DTXSID50387717,N-(3-chloro-4-fluorophenyl)-2-methylpentanamide,CCCC(C)C(=O)NC1=CC(Cl)=C(F)C=C1
DTXSID70440595,DSSTox_Substance_Id,DTXSID70440595,SLIGKV-NH2,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(N)=O
DTXSID0047377,DSSTox_Substance_Id,DTXSID0047377,AVE6324,Cl.CCOC(=O)O[C@H](C)OC(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C
DTXSID90873386,DSSTox_Substance_Id,DTXSID90873386,Valspodar,C\C=C\C[C@@H](C)C(=O)[C@@H]1N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@@H](NC1=O)C(C)C)C(C)C
DTXSID4047383,DSSTox_Substance_Id,DTXSID4047383,AVE3247,[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1
DTXSID90225265,DSSTox_Substance_Id,DTXSID90225265,"2,3,4,5-tetrachloro-6-hydroxy-N-phenylbenzamide",OC1=C(C(=O)NC2=CC=CC=C2)C(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID0057831,DSSTox_Substance_Id,DTXSID0057831,Methodichlorophen,CC1=C(C(N)=NC(N)=N1)C1=CC(Cl)=C(Cl)C=C1
DTXSID4047385,DSSTox_Substance_Id,DTXSID4047385,SAR377142,CC(O)=O.COCCOC1=NC=C2N(CC(=O)NC3=NC=C(Cl)C=C3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C
DTXSID10197399,DSSTox_Substance_Id,DTXSID10197399,Edoxaban tosylate,CC1=CC=C(C=C1)S(O)(=O)=O.CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)NC2=NC=C(Cl)C=C2)[C@@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1
DTXSID70308969,DSSTox_Substance_Id,DTXSID70308969,"6-(2,3-dimethylanilino)-1H-pyrimidine-2,4-dione",CC1=C(C)C(NC2=CC(=O)NC(=O)N2)=CC=C1
DTXSID30331455,DSSTox_Substance_Id,DTXSID30331455,2-[(carboxyacetyl)amino]benzoic acid,OC(=O)CC(=O)NC1=CC=CC=C1C(O)=O
DTXSID00400304,DSSTox_Substance_Id,DTXSID00400304,"2,3-Dimethylindole-1-propanenitrile",CC1=C(C)C2=CC=CC=C2N1CCC#N
DTXSID70363336,DSSTox_Substance_Id,DTXSID70363336,"4-[(3,5-Dimethyl-1H-pyrazol-1-yl)carbonyl]-2-methoxyphenol",COC1=C(O)C=CC(=C1)C(=O)N1N=C(C)C=C1C
DTXSID90160703,DSSTox_Substance_Id,DTXSID90160703,4-Chloro-2-nitrobenzenesulphonamide,NS(=O)(=O)C1=C(C=C(Cl)C=C1)[N+]([O-])=O
DTXSID70356607,DSSTox_Substance_Id,DTXSID70356607,1-(4-METHYLBENZOYL)-1H-BENZOTRIAZOLE,CC1=CC=C(C=C1)C(=O)N1N=NC2=CC=CC=C12
DTXSID60369706,DSSTox_Substance_Id,DTXSID60369706,"5,5-dimethyl-3-oxo-1-cyclohexenyl 4-chlorobenzenecarboxylate",CC1(C)CC(=O)C=C(C1)OC(=O)C1=CC=C(Cl)C=C1
DTXSID50360166,DSSTox_Substance_Id,DTXSID50360166,4-Chloro-6-(4-methylpiperazin-1-yl)pyrimidin-5-amine,CN1CCN(CC1)C1=C(N)C(Cl)=NC=N1
DTXSID80368872,DSSTox_Substance_Id,DTXSID80368872,1-[(Thiophen-2-yl)methyl]-1H-pyrazol-5-amine,NC1=CC=NN1CC1=CC=CS1
DTXSID10347291,DSSTox_Substance_Id,DTXSID10347291,STK221289,[O-][N+](=O)C1=CC=CC(=C1)C(=S)N1CCOCC1
DTXSID30355656,DSSTox_Substance_Id,DTXSID30355656,STK221374,BrC1=CC=C(C=C1)C(=S)N1CCOCC1
DTXSID30174208,DSSTox_Substance_Id,DTXSID30174208,"Morpholine, 4-(thiobenzoyl)-",S=C(N1CCOCC1)C1=CC=CC=C1
DTXSID70279963,DSSTox_Substance_Id,DTXSID70279963,(2-Chlorophenyl)(morpholin-4-yl)methanone,ClC1=CC=CC=C1C(=O)N1CCOCC1
DTXSID20241675,DSSTox_Substance_Id,DTXSID20241675,"Morpholine, 4-(phenylthioacetyl)-",S=C(CC1=CC=CC=C1)N1CCOCC1
DTXSID90279581,DSSTox_Substance_Id,DTXSID90279581,2-(biphenyl-4-yl)-1-(morpholin-4-yl)ethanethione,S=C(CC1=CC=C(C=C1)C1=CC=CC=C1)N1CCOCC1
DTXSID40366910,DSSTox_Substance_Id,DTXSID40366910,ST043087,O=C(N1CCOCC1)C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID30279964,DSSTox_Substance_Id,DTXSID30279964,N-(4-CHLOROBENZOYL)MORPHOLINE,ClC1=CC=C(C=C1)C(=O)N1CCOCC1
DTXSID40240064,DSSTox_Substance_Id,DTXSID40240064,PF 562271,OS(=O)(=O)C1=CC=CC=C1.CN(C1=C(CNC2=NC(NC3=CC4=C(NC(=O)C4)C=C3)=NC=C2C(F)(F)F)C=CC=N1)S(C)(=O)=O
DTXSID90349834,DSSTox_Substance_Id,DTXSID90349834,"5,8-dichloro-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one",ClC1=C2NC3=C(CCNC3=O)C2=C(Cl)C=C1
DTXSID70164466,DSSTox_Substance_Id,DTXSID70164466,Talabostat mesylate,CS(O)(=O)=O.CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O
DTXSID40359963,DSSTox_Substance_Id,DTXSID40359963,"N-[[1-(3,4-dimethoxyphenyl)cyclohexyl]methyl]-3-nitrobenzamide",COC1=C(OC)C=C(C=C1)C1(CNC(=O)C2=CC(=CC=C2)[N+]([O-])=O)CCCCC1
DTXSID70281622,DSSTox_Substance_Id,DTXSID70281622,MLS002638858,ClC1=C(Cl)C2(Cl)C3C(C(=O)C=CC3=O)C1(Cl)C2(Cl)Cl
DTXSID70368508,DSSTox_Substance_Id,DTXSID70368508,"N-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]-2-[[5-(4-methoxyphenyl)-4-(2-methylpropyl)-1,2,4-triazol-3-yl]sulfanyl]acetamide",COC1=CC=C(C=C1)C1=NN=C(SCC(=O)NC2=C(Cl)C=C(C=N2)C(F)(F)F)N1CC(C)C
DTXSID30311358,DSSTox_Substance_Id,DTXSID30311358,MLS000756574,COC1=C(NC(=O)N(C)CC2=CC=CO2)C=C(C=C1)[N+]([O-])=O
DTXSID5042667,DSSTox_Substance_Id,DTXSID5042667,Pamidronate disodium,[Na+].[Na+].NCCC(O)(P(O)([O-])=O)P(O)([O-])=O
DTXSID8046618,DSSTox_Substance_Id,DTXSID8046618,Ibandronate sodium,[Na+].CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)([O-])=O
DTXSID50212479,DSSTox_Substance_Id,DTXSID50212479,Olpadronic acid,CN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O
DTXSID3048570,DSSTox_Substance_Id,DTXSID3048570,Methyl aminolevulinate,COC(=O)CCC(=O)CN
DTXSID40385585,DSSTox_Substance_Id,DTXSID40385585,"ethyl (4S)-6-amino-5-cyano-4-(2,4-dimethoxy-3-methylphenyl)-2-ethyl-4H-pyran-3-carboxylate",CCOC(=O)C1=C(CC)OC(N)=C(C#N)C1C1=C(OC)C(C)=C(OC)C=C1
DTXSID30182262,DSSTox_Substance_Id,DTXSID30182262,Bellidifolin,COC1=CC(O)=C2C(=O)C3=C(O)C=CC(O)=C3OC2=C1
DTXSID80316595,DSSTox_Substance_Id,DTXSID80316595,"6-methyl-3-nitroimidazo[1,2-a]pyridine",CC1=CN2C(C=C1)=NC=C2[N+]([O-])=O
