OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u
OASIS1933,Deflazacort,cc,0.1480774507534281,0.12741592990409079,0.1749221273674232
OASIS1953,Apalutamide,cc,24.586660958828304,23.534583629666756,25.649915864603656
OASIS1036,Ziprasidone,cc,58.634309413892986,53.24006099202619,64.47417681872922
OASIS1758,Omadacycline,cc,95.85982808871003,94.10122302045725,97.5884279190759
OASIS1750,Vorapaxar,cc,33.96451944655437,32.80641637235447,35.12438751977604
OASIS014,Flutamide,cc,16.420861236974474,15.721556514661234,17.12772669106316
OASIS745,Sunitinib,cc,1.5389536156869252,1.4825424694847593,1.5967563073026347
OASIS909,Floxuridine,cc,82.80820281503627,81.33554105624617,84.25565619311415
OASIS135,Bronopol,cc,49.204234094205034,48.41634288650111,49.9734597444436
OASIS1377,Metopimazine,cc,36.75852240222268,35.96233675397102,37.54158577366004
OASIS1839,Lenvatinib,cc,0.8360802079729712,0.8008527616616576,0.8717157551561933
OASIS1825,Osimertinib,cc,6.264133111694201,6.12175222336429,6.4044881964591225
OASIS064,Lornoxicam,cc,54.46281959625452,50.98776312524971,58.12620183666645
OASIS658,Glipizide,cc,91.87147189759291,85.559270583321,98.55882942163797
OASIS1744,Vandetanib,cc,1.306433176784767,1.2530204123984394,1.3613339641445008
OASIS1779,Avapritinib,cc,3.361760602658687,3.263904895238824,3.4590617038832687
OASIS931,Tolterodine,cc,19.63003694773163,18.859359860991336,20.424376538593954
,Compound_a8277eea,cc,23.82114049188841,23.430397861811887,24.20326811500553
OASIS1282,Reserpine,cc,5.539631320193453,5.353977502853655,5.725247285113858
OASIS626,Granisetron,cc,19.404614661435204,17.22641456772277,21.802593098265245
OASIS1549,Paclitaxel,cc,32.939994135572796,32.103363518775915,33.766749156249624
,Compound_0a1d0dd5,cc,87.91210330344306,86.35103889273539,89.44685199131048
OASIS062,Omeprazole,cc,56.192582730830814,54.561696504319194,57.81516223811513
OASIS1749,Ferric maltol,cc,6.641651660994659,6.425577684657749,6.862869788978843
,Compound_f7ec0534,cc,7.4493163008091114,7.171168784255826,7.735263811085188
OASIS123,Chlorothalonil,cc,2.5818166858455855,2.4916752770857182,2.674153519839548
OASIS720,Levomepromazine,cc,42.99495599022724,42.09806954573371,43.87600820738147
OASIS1919,Oritavancin (diphosphate),cc,50.51030039723116,49.46387405656861,51.54111421368806
OASIS680,Falnidamol,cc,15.837905302541625,15.334834455021333,16.34064670417482
OASIS807,Indocyanine green,cc,16.313774423287075,15.730273151992803,16.89918454653834
OASIS101,Tannic acid,cc,5.991791929415508,5.764230463885992,6.225773463431122
OASIS1050,Suloctidil,cc,20.81325269818586,20.50078705799811,21.11906931957883
OASIS1376,Ebrotidine,cc,10.397190745958547,10.004371824740169,10.79212326683635
OASIS853,Trabectedin,cc,0.015214386649567431,0.015214386283322629,0.015214387088718941
,Compound_516bb906,cc,2.610253083549358,2.5323984997604456,2.6896878500509063
OASIS1464,Nicorandil,cc,60.343036502434366,56.13980252787825,64.79853952833392
OASIS1859,Umbralisib,cc,28.44699041456626,27.794676447314668,29.089698820290575
OASIS1910,Vilazodone (Hydrochloride),cc,17.091375652086587,16.677676969777433,17.499764117296206
OASIS1755,Glasdegib,cc,28.785122258232516,27.32481365612563,30.274916083869762
OASIS042,Azathioprine,cc,20.19395236257805,19.45598727691955,20.952907893751384
OASIS1252,Ebastine,cc,19.95856665598568,19.364698114924003,20.550133428090312
OASIS1479,Cinacalcet,cc,44.01453174158193,43.43977049986152,44.574225854479046
OASIS079,Diltiazem,cc,45.66184449871075,43.33298138875004,48.02936885591545
OASIS1784,Flibanserin,cc,27.09509951912897,25.91151624116756,28.291730492645904
OASIS1131,Nitazoxanide,cc,31.935395510681218,31.565900158963128,32.29478358254846
OASIS1905,Apixaban,cc,25.693746379074692,24.803764021849737,26.582752291482837
,Compound_04892a07,cc,26.99892829151266,25.301445592903804,28.78532037887906
OASIS657,Everolimus,cc,0.1470701815026922,0.13535218158599396,0.15973469456925304
OASIS640,Oxybutynin,cc,83.75667327565105,82.20433280072146,85.28141349775439
,Compound_14bca51b,cc,24.700937696254254,23.952021584726992,25.4486363265588
,Compound_a1cfdba2,cc,31.742653121809788,30.403875452375072,33.08995394224386
OASIS840,Fluvoxamine,cc,50.1336556559768,49.714895694345635,50.538424974104565
OASIS656,Docetaxel,cc,57.5846103678614,56.451203582093704,58.69654075087219
OASIS1488,Pazopanib,cc,2.5685058314150253,2.485646662316311,2.6511763887299367
OASIS1344,Indapamide,cc,24.319317859424903,22.78722403191572,25.931981208962387
OASIS1146,Trazodone,cc,4.802711460484722,4.613428790031212,4.997457557350829
OASIS1739,Cabozantinib,cc,5.423242334722628,5.22799794408412,5.619017861033883
,Compound_e48ed218,cc,0.02415781238921072,0.02389151159566659,0.024422575514973614
OASIS754,Oxyphenbutazone,cc,26.411208591074864,25.547309744214353,27.297143534763194
OASIS590,"N1-Isopropyl-N4-phenylbenzene-1,4-diamine",cc,26.107153645707683,25.389977602887726,26.8194671625713
OASIS1067,Prazosin,cc,37.18685707272633,36.758427854693075,37.602483922938966
OASIS082,Tacrine,cc,61.89432616795518,60.78473334900483,62.98079117325892
OASIS218,Carbendazim,cc,56.81570826569742,54.068311754500115,59.60221183587461
OASIS762,Glafenine,cc,38.7352386385584,37.602084868824754,39.861155627311845
OASIS249,Benzethonium (chloride),cc,7.18280907850541,6.886234348673737,7.482709913548212
OASIS1956,Binimetinib,cc,72.68770635590364,71.40638173425008,73.94662276022639
,Compound_36ff3535,cc,78.66762021451595,77.92351253151486,79.38944786016327
,Compound_41a3bd97,cc,94.52700534217398,92.82277583306092,96.20255804653996
OASIS812,Nefazodone,cc,31.220158471505762,30.678047687074475,31.75087070174899
OASIS1915,Fidaxomicin,cc,0.47106835570496997,0.45544955887758454,0.48672924067901346
OASIS1957,Alpelisib,cc,14.588506106025934,14.33628142671993,14.835685638128519
OASIS1858,Trilaciclib,cc,71.35183496945777,70.42037547064884,72.25982119274225
OASIS1304,Fluoxetine,cc,31.137115991462437,30.720489958289686,31.543489947059722
OASIS1444,Troglitazone,cc,33.75608988237478,32.83787799172887,34.66454628407755
OASIS1764,Mobocertinib,cc,16.10078408486696,15.926247153265331,16.27028890618946
OASIS436,Alectinib (Hydrochloride),cc,12.388688433540974,11.99107777753134,12.785048129464327
OASIS1124,Tiaprofenic acid,cc,91.59640250574262,89.91654864335806,93.26885700798523
OASIS1863,Lomitapide (mesylate),cc,7.274303443625433,6.96144835593282,7.590145151719899
OASIS1351,Rifaximin,cc,35.741199649024104,34.525306532382245,36.95585510372619
OASIS676,Darunavir,cc,84.3102167630279,82.5030705332944,86.08713353191331
OASIS1249,Tegaserod,cc,11.551371021868917,11.420481792059835,11.678379391724102
,Compound_e88ada59,cc,74.0172675340633,73.47237334130386,74.54412269364099
OASIS1061,Dolasetron,cc,29.880469539494808,28.910004188877885,30.84656998023786
OASIS1044,Dasatinib,cc,0.08084264418388747,0.06972460103212894,0.09677221967478808
OASIS1275,Crizotinib,cc,5.6652101688928305,5.562163096153649,5.766381228306949
OASIS1922,Pralsetinib,cc,3.5984901603825374,3.476821451993271,3.720036432274356
OASIS632,Melperone,cc,69.98908382347618,62.38087995021077,78.37099887891354
OASIS638,Nitrendipine,cc,27.076068049941362,25.116916531783385,29.155906036066316
OASIS763,Deferasirox,cc,45.07379909860825,42.049394097299135,48.27133184754395
OASIS876,Benzarone,cc,69.33766149827419,68.04019604649767,70.62910499131402
OASIS1878,Tenapanor (hydrochloride),cc,20.799164545044686,20.5766330230171,21.016172048409043
OASIS1091,Calcitriol,cc,39.095974548942145,38.31616950465471,39.86198900299839
OASIS1320,Piperacetazine,cc,10.349600950377129,10.179261282886502,10.5163176411627
OASIS1408,Flecainide,cc,72.21759266295435,71.53996162400266,72.87457877083155
OASIS501,Famoxadone,cc,36.76610746269467,35.629553041538735,37.89869157237903
OASIS1232,Polythiazide,cc,10.941257482377532,10.635414822849338,11.244709851507956
OASIS1042,Mebendazole,cc,28.03388674559183,26.14989316090247,30.02477466301013
,Compound_0a440abe,cc,9.16069763450761,8.715731099038068,9.613585835349655
